Date,Site,Transect,Distance,Spp.,Height (m),DBH (cm),Seedling?,Herbivory?,Epiphytes,Species Counts,
7/19/11,SWITCHBACKS,2,18.8,Polypodium scolopendria?,0.1,,,,,7,
7/19/11,SWITCHBACKS,2,17,Polypodium scolopendria?,0.1,,,,,7,
7/19/11,SWITCHBACKS,2,17,Polypodium scolopendria?,0.1,,,,,7,
7/19/11,SWITCHBACKS,2,17,Polypodium scolopendria?,0.1,,,,,7,
7/19/11,SWITCHBACKS,1,22,PROB,9,,,,Pyrrosia,1,
7/19/11,SWITCHBACKS,2,6.4,Pyrrosia,,,,,,3,
7/19/11,SWITCHBACKS,2,13.9,Pyrrosia?,,,,,,3,
7/19/11,SWITCHBACKS,2,7.5,Pyrrosia?,,,,,,3,
7/19/11,SWITCHBACKS,1,49.5,rooting,,,,,,,
7/19/11,SWITCHBACKS,1,48.7,rooting,,,,,,,
7/19/11,SWITCHBACKS,1,43,rooting,,,,,,,
7/19/11,SWITCHBACKS,1,42,rooting,,,,,,,
7/19/11,SWITCHBACKS,1,41,rooting,,,,,,,
7/19/11,SWITCHBACKS,1,35.3,rooting,,,,,,,
7/19/11,SWITCHBACKS,1,33.6,rooting,,,,,,,
7/19/11,SWITCHBACKS,1,27.4,rooting,,,,,,,
7/19/11,SWITCHBACKS,1,25.4,rooting,,,,,,,
7/19/11,SWITCHBACKS,1,23.6,rooting,,,,,,,
7/19/11,SWITCHBACKS,1,13,rooting,,,,,,,
7/19/11,SWITCHBACKS,1,12.2,rooting,,,,,,,
7/19/11,SWITCHBACKS,1,9.7,rooting,,,,,,,
7/19/11,SWITCHBACKS,1,7.9,rooting,,,,,,,
7/19/11,SWITCHBACKS,1,7.2,rooting,,,,,,,
7/19/11,SWITCHBACKS,1,3,rooting,,,,,,,
7/19/11,SWITCHBACKS,1,2,rooting,,,,,,,
7/19/11,SWITCHBACKS,1,1,rooting,,,,,,,
7/19/11,SWITCHBACKS,2,30,rooting,,,,,,,
7/19/11,SWITCHBACKS,2,29,rooting,,,,,,,
7/19/11,SWITCHBACKS,2,23,rooting,,,,,,,
7/19/11,SWITCHBACKS,2,20.4,rooting,,,,,,,
7/19/11,SWITCHBACKS,2,13,rooting,,,,,,,
7/19/11,SWITCHBACKS,2,9,rooting,,,,,,,
7/19/11,SWITCHBACKS,2,1,rooting,,,,,,,
7/19/11,SWITCHBACKS,2,3.8,track,,,,,,,
7/19/11,SWITCHBACKS,2,0.9,track,,,,,,,
7/19/11,SWITCHBACKS,1,50,trail,,,,,,,
7/19/11,SWITCHBACKS,2,47.7,trail,,,,,,,
7/19/11,SWITCHBACKS,2,12.3,trail,,,,,,,
7/19/11,SWITCHBACKS,1,30.1,TRTR,0.3,,,YES,,4,
7/19/11,SWITCHBACKS,1,13,TRTR,,,,YES,,4,
7/19/11,SWITCHBACKS,1,8.9,TRTR,0.4,,,,,4,
7/19/11,SWITCHBACKS,2,18,TRTR,0.1,,,,,4,
7/19/11,SWITCHBACKS,2,41.5,unknown,,,1,,,1,
9/1/11,TANGISON,1,33.3,AGMA,,,1,,,113,
9/1/11,TANGISON,1,21.9,AGMA,,,1,,,113,
9/1/11,TANGISON,1,14.9,AGMA,,,1,,,113,
9/1/11,TANGISON,1,13.6,AGMA,,,1,,,113,
9/1/11,TANGISON,1,4.1,AGMA,,,1,,,113,
9/1/11,TANGISON,2,1.3,AGMA,,,1,,,113,
9/1/11,TANGISON,1,16,AGMA,,,2,,,113,
9/1/11,TANGISON,1,15,AGMA,,,2,,,113,
9/1/11,TANGISON,1,14.4,AGMA,,,2,,,113,
9/1/11,TANGISON,1,6.9,AGMA,,,2,,,113,
9/1/11,TANGISON,2,6,AGMA,,,2,,,113,
9/1/11,TANGISON,2,4,AGMA,,,2,,,113,
9/1/11,TANGISON,1,23.2,AGMA,,,3,,,113,
9/1/11,TANGISON,1,17,AGMA,,,3,,,113,
9/1/11,TANGISON,1,16,AGMA,,,3,,,113,
9/1/11,TANGISON,1,10.9,AGMA,,,3,,,113,
9/1/11,TANGISON,2,6.5,AGMA,,,3,,,113,
9/1/11,TANGISON,2,6.1,AGMA,,,3,,,113,
9/1/11,TANGISON,2,6.5,AGMA,,,3,,,113,
9/1/11,TANGISON,2,6.1,AGMA,,,3,,,113,
9/1/11,TANGISON,2,5,AGMA,,,3,,,113,
9/1/11,TANGISON,2,5,AGMA,,,3,,,113,
9/1/11,TANGISON,1,21,AGMA,,,4,,,113,
9/1/11,TANGISON,1,20,AGMA,,,4,,,113,
9/1/11,TANGISON,1,20,AGMA,,,4,,,113,
9/1/11,TANGISON,1,19,AGMA,,,4,,,113,
9/1/11,TANGISON,1,18,AGMA,,,10,,,113,
9/1/11,TANGISON,1,19,AGMA,,,11,,,113,
9/1/11,TANGISON,1,17,AGMA,,,12,,,113,
9/1/11,TANGISON,1,18,AGMA,,,13,,,113,111
9/1/11,TANGISON,1,29.3,AGMA,7.2,,,,FLIN,113,
9/1/11,TANGISON,1,19.4,AGMA,9,,,,FLIN,113,
9/1/11,TANGISON,1,13.2,AGMA,7,,,,FLIN,113,
9/1/11,TANGISON,2,6.7,AICO,1.8,,,,,1,
9/1/11,TANGISON,1,33,ARMA,12,,,,FLIN,1,
9/1/11,TANGISON,1,44.7,Asplenium nidus,0.05,,,,,6,
9/1/11,TANGISON,1,41,Asplenium nidus,0.4,,,,,6,
9/1/11,TANGISON,2,47.1,Asplenium nidus,0.05,,,,,6,
9/1/11,TANGISON,2,10.4,Asplenium nidus,0.1,,,,,6,
9/1/11,TANGISON,2,10.3,Asplenium nidus,0.05,,,,,6,
9/1/11,TANGISON,2,1.3,Asplenium nidus,0.5,,,,,6,
9/1/11,TANGISON,2,37.4,Bulbophyllum guamense,,,,,,3,
9/1/11,TANGISON,2,37.4,Bulbophyllum guamense,,,,,,3,
9/1/11,TANGISON,2,37.4,Bulbophyllum guamense,,,,,,3,
9/1/11,TANGISON,1,4.7,Colubrina,,,,,,3,
9/1/11,TANGISON,2,18.5,Colubrina,,,,,Asplenium nidus,3,
9/1/11,TANGISON,2,12,Colubrina,,,,,,3,
9/1/11,TANGISON,1,33.3,CYRA,5.6,,,,FLIN,5,
9/1/11,TANGISON,1,12.5,CYRA,3.6,,,,FLIN,5,
9/1/11,TANGISON,2,16.7,CYRA,7.2,,,,"Colubrina, FLIN",5,
9/1/11,TANGISON,2,12.3,CYRA,4.1,,,,FLIN,5,
9/1/11,TANGISON,2,3.4,CYRA,4.2,,,,FLIN,5,
9/1/11,TANGISON,2,16.2,dead CYMI stump,,,,,,,
9/1/11,TANGISON,1,41.6,dead log,,,,,,,
9/1/11,TANGISON,1,7.2,dead log,,,,,,,
9/1/11,TANGISON,2,32.9,dead log,,,,,,,
9/1/11,TANGISON,2,10.3,dead log,,,,,,,
9/1/11,TANGISON,1,27.5,dead stump,,,,,,,
9/1/11,TANGISON,1,15.4,dead stump,,,,,,,
9/1/11,TANGISON,1,12.9,dead stump,,,,,,,
9/1/11,TANGISON,1,5.1,dead stump,,,,,,,
9/1/11,TANGISON,2,36.3,dead stump,,,,,,,
9/1/11,TANGISON,2,46.8,dead stump,,,,,,,
9/1/11,TANGISON,2,45.5,dead stump,,,,,,,
9/1/11,TANGISON,2,40,dead stump,,,,,,,
9/1/11,TANGISON,2,34.8,dead stump,,,,,,,
9/1/11,TANGISON,2,31.8,dead stump,,,,,,,
9/1/11,TANGISON,1,32.1,EURE,,,1,,,60,
9/1/11,TANGISON,1,22.5,EURE,,,1,,,60,
9/1/11,TANGISON,1,21.7,EURE,,,1,,,60,
9/1/11,TANGISON,1,9.7,EURE,,,1,,,60,
9/1/11,TANGISON,1,7.7,EURE,,,1,,,60,
9/1/11,TANGISON,1,1.1,EURE,,,1,,,60,
9/1/11,TANGISON,1,0,EURE,,,1,,,60,
9/1/11,TANGISON,2,44.6,EURE,,,1,,,60,
9/1/11,TANGISON,2,43.6,EURE,,,1,,,60,
9/1/11,TANGISON,2,42.5,EURE,,,1,,,60,
9/1/11,TANGISON,2,37.2,EURE,,,1,,,60,
9/1/11,TANGISON,2,30.1,EURE,,,1,,,60,
9/1/11,TANGISON,2,29.7,EURE,,,1,,,60,
9/1/11,TANGISON,2,27.7,EURE,,,1,,,60,
9/1/11,TANGISON,2,21.3,EURE,,,1,,,60,
9/1/11,TANGISON,2,17.1,EURE,,,1,,,60,
9/1/11,TANGISON,2,16.1,EURE,,,1,,,60,
9/1/11,TANGISON,2,15,EURE,,,1,,,60,
9/1/11,TANGISON,2,9.4,EURE,,,1,,,60,
9/1/11,TANGISON,2,7,EURE,,,1,,,60,
9/1/11,TANGISON,2,6.9,EURE,,,1,,,60,
9/1/11,TANGISON,2,6.5,EURE,,,1,,,60,
9/1/11,TANGISON,2,6.5,EURE,,,1,,,60,
9/1/11,TANGISON,1,1,EURE,,,2,,,60,
9/1/11,TANGISON,2,18.4,EURE,,,2,,,60,27
9/1/11,TANGISON,1,7.7,EURE,9,,,,"Asplenium nidus, FLIN",60,
9/1/11,TANGISON,1,18.8,EURE,7.2,,,,FLIN,60,
9/1/11,TANGISON,1,15.7,EURE,7,,,,FLIN,60,
9/1/11,TANGISON,1,28.6,EURE,7.1,,,,"FLIN, Asplenium nidus",60,
9/1/11,TANGISON,1,47,EURE,6,,,,"FLIN, POSC, MIMI",60,
9/1/11,TANGISON,1,37.3,EURE,6.2,,,,"POSC, FLIN",60,
9/1/11,TANGISON,1,46.2,EURE,0.4,,,,,60,
9/1/11,TANGISON,1,44.4,EURE,1.8,,,,,60,
9/1/11,TANGISON,1,38.7,EURE,0.6,,,,,60,
9/1/11,TANGISON,1,38.3,EURE,0.4,,,,,60,
9/1/11,TANGISON,1,33.4,EURE,0.4,,,,,60,
9/1/11,TANGISON,1,33,EURE,0.2,,,,,60,
9/1/11,TANGISON,1,32.3,EURE,0.5,,,,,60,
9/1/11,TANGISON,1,32.2,EURE,0.7,,,,,60,
9/1/11,TANGISON,1,30.9,EURE,0.4,,,,,60,
9/1/11,TANGISON,1,30.4,EURE,0.3,,,,,60,
9/1/11,TANGISON,1,30.2,EURE,0.4,,,,,60,
9/1/11,TANGISON,1,29,EURE,0.3,,,,,60,
9/1/11,TANGISON,1,26.9,EURE,0.6,,,,,60,
9/1/11,TANGISON,1,20,EURE,1.1,,,,,60,
9/1/11,TANGISON,1,16.5,EURE,0.4,,,,,60,
9/1/11,TANGISON,1,15.4,EURE,2.7,,,,,60,
9/1/11,TANGISON,1,15.3,EURE,2.4,,,,,60,
9/1/11,TANGISON,1,11.9,EURE,1,,,,,60,
9/1/11,TANGISON,1,11.3,EURE,0.4,,,,,60,
9/1/11,TANGISON,2,12.7,EURE,1,,,,FLIN,60,
9/1/11,TANGISON,2,44.4,EURE,0.3,,,,,60,
9/1/11,TANGISON,2,30,EURE,9.1,,,,,60,
9/1/11,TANGISON,2,22.8,EURE,0.3,,,,,60,
9/1/11,TANGISON,2,18.7,EURE,0.3,,,,,60,
9/1/11,TANGISON,2,18.3,EURE,0.2,,,,,60,
9/1/11,TANGISON,2,11.7,EURE,0.4,,,,,60,
9/1/11,TANGISON,2,6.7,EURE,1,,,,,60,
9/1/11,TANGISON,1,47.4,FLIN,,,1,,,724,674
9/1/11,TANGISON,1,46.2,FLIN,,,1,,,724,
9/1/11,TANGISON,1,45,FLIN,,,1,,,724,
9/1/11,TANGISON,1,38.7,FLIN,,,1,,,724,
9/1/11,TANGISON,1,37.4,FLIN,,,1,,,724,
9/1/11,TANGISON,1,34,FLIN,,,1,,,724,
9/1/11,TANGISON,1,29.9,FLIN,,,1,,,724,
9/1/11,TANGISON,1,29.4,FLIN,,,1,,,724,
9/1/11,TANGISON,1,25.3,FLIN,,,1,,,724,
9/1/11,TANGISON,1,24.9,FLIN,,,1,,,724,
9/1/11,TANGISON,1,24.1,FLIN,,,1,,,724,
9/1/11,TANGISON,1,23.6,FLIN,,,1,,,724,
9/1/11,TANGISON,1,18.8,FLIN,,,1,,,724,
9/1/11,TANGISON,2,41.9,FLIN,,,1,,,724,
9/1/11,TANGISON,2,34.8,FLIN,,,1,,,724,
9/1/11,TANGISON,2,22.5,FLIN,,,1,,,724,
9/1/11,TANGISON,2,1.4,FLIN,,,1,,,724,
9/1/11,TANGISON,1,45.8,FLIN,,,2,,,724,
9/1/11,TANGISON,1,40,FLIN,,,2,,,724,
9/1/11,TANGISON,1,39,FLIN,,,2,,,724,
9/1/11,TANGISON,1,22.5,FLIN,,,2,,,724,
9/1/11,TANGISON,1,15,FLIN,,,2,,,724,
9/1/11,TANGISON,1,14,FLIN,,,2,,,724,
9/1/11,TANGISON,1,14,FLIN,,,2,,,724,
9/1/11,TANGISON,1,13,FLIN,,,2,,,724,
9/1/11,TANGISON,1,4,FLIN,,,2,,,724,
9/1/11,TANGISON,1,3,FLIN,,,2,,,724,
9/1/11,TANGISON,1,3,FLIN,,,2,,,724,
9/1/11,TANGISON,1,2,FLIN,,,2,,,724,
9/1/11,TANGISON,2,26,FLIN,,,2,,,724,
9/1/11,TANGISON,2,23,FLIN,,,2,,,724,
9/1/11,TANGISON,2,19,FLIN,,,2,,,724,
9/1/11,TANGISON,2,19,FLIN,,,2,,,724,
9/1/11,TANGISON,2,18,FLIN,,,2,,,724,
9/1/11,TANGISON,2,14,FLIN,,,2,,,724,
9/1/11,TANGISON,2,9,FLIN,,,2,,,724,
9/1/11,TANGISON,2,8,FLIN,,,2,,,724,
9/1/11,TANGISON,1,36,FLIN,,,3,,,724,
9/1/11,TANGISON,1,35,FLIN,,,3,,,724,
9/1/11,TANGISON,1,27,FLIN,,,3,,,724,
9/1/11,TANGISON,1,10,FLIN,,,3,,,724,
9/1/11,TANGISON,1,9,FLIN,,,3,,,724,
9/1/11,TANGISON,1,5,FLIN,,,3,,,724,
9/1/11,TANGISON,2,41.5,FLIN,,,3,,,724,
9/1/11,TANGISON,2,27,FLIN,,,3,,,724,
9/1/11,TANGISON,2,26,FLIN,,,3,,,724,
9/1/11,TANGISON,2,25,FLIN,,,3,,,724,
9/1/11,TANGISON,2,24,FLIN,,,3,,,724,
9/1/11,TANGISON,2,20,FLIN,,,3,,,724,
9/1/11,TANGISON,2,20,FLIN,,,3,,,724,
9/1/11,TANGISON,2,16,FLIN,,,3,,,724,
9/1/11,TANGISON,2,16,FLIN,,,3,,,724,
9/1/11,TANGISON,2,15,FLIN,,,3,,,724,
9/1/11,TANGISON,2,15,FLIN,,,3,,,724,
9/1/11,TANGISON,2,10,FLIN,,,3,,,724,
9/1/11,TANGISON,2,9,FLIN,,,3,,,724,
9/1/11,TANGISON,1,44.5,FLIN,,,4,,,724,
9/1/11,TANGISON,1,44,FLIN,,,4,,,724,
9/1/11,TANGISON,1,26,FLIN,,,4,,,724,
9/1/11,TANGISON,1,9,FLIN,,,4,,,724,
9/1/11,TANGISON,1,8,FLIN,,,4,,,724,
9/1/11,TANGISON,1,4,FLIN,,,4,,,724,
9/1/11,TANGISON,1,2,FLIN,,,4,,,724,
9/1/11,TANGISON,1,1,FLIN,,,4,,,724,
9/1/11,TANGISON,2,41,FLIN,,,4,,,724,
9/1/11,TANGISON,2,37,FLIN,,,4,,,724,
9/1/11,TANGISON,2,36,FLIN,,,4,,,724,
9/1/11,TANGISON,2,31.2,FLIN,,,4,,,724,
9/1/11,TANGISON,2,30,FLIN,,,4,,,724,
9/1/11,TANGISON,2,29,FLIN,,,4,,,724,
9/1/11,TANGISON,2,29,FLIN,,,4,,,724,
9/1/11,TANGISON,2,28,FLIN,,,4,,,724,
9/1/11,TANGISON,2,21,FLIN,,,4,,,724,
9/1/11,TANGISON,2,17,FLIN,,,4,,,724,
9/1/11,TANGISON,2,13,FLIN,,,4,,,724,
9/1/11,TANGISON,2,13,FLIN,,,4,,,724,
9/1/11,TANGISON,2,12,FLIN,,,4,,,724,
9/1/11,TANGISON,2,11,FLIN,,,4,,,724,
9/1/11,TANGISON,1,33,FLIN,,,5,,,724,
9/1/11,TANGISON,1,21,FLIN,,,5,,,724,
9/1/11,TANGISON,1,20,FLIN,,,5,,,724,
9/1/11,TANGISON,1,20,FLIN,,,5,,,724,
9/1/11,TANGISON,1,1,FLIN,,,5,,,724,
9/1/11,TANGISON,1,0,FLIN,,,5,,,724,
9/1/11,TANGISON,2,41,FLIN,,,5,,,724,
9/1/11,TANGISON,2,31,FLIN,,,5,,,724,
9/1/11,TANGISON,2,30,FLIN,,,5,,,724,
9/1/11,TANGISON,2,25,FLIN,,,5,,,724,
9/1/11,TANGISON,2,24,FLIN,,,5,,,724,
9/1/11,TANGISON,2,14,FLIN,,,5,,,724,
9/1/11,TANGISON,2,10,FLIN,,,5,,,724,
9/1/11,TANGISON,2,7,FLIN,,,5,,,724,
9/1/11,TANGISON,2,6,FLIN,,,5,,,724,
9/1/11,TANGISON,2,3,FLIN,,,5,,,724,
9/1/11,TANGISON,2,2,FLIN,,,5,,,724,
9/1/11,TANGISON,2,1,FLIN,,,5,,,724,
9/1/11,TANGISON,1,33,FLIN,,,6,,,724,
9/1/11,TANGISON,1,32,FLIN,,,6,,,724,
9/1/11,TANGISON,1,19,FLIN,,,6,,,724,
9/1/11,TANGISON,1,6,FLIN,,,6,,,724,
9/1/11,TANGISON,2,40,FLIN,,,6,,,724,
9/1/11,TANGISON,2,35,FLIN,,,6,,,724,
9/1/11,TANGISON,2,18,FLIN,,,6,,,724,
9/1/11,TANGISON,2,17,FLIN,,,6,,,724,
9/1/11,TANGISON,2,0,FLIN,,,6,,,724,
9/1/11,TANGISON,1,44,FLIN,,,7,,,724,
9/1/11,TANGISON,1,42,FLIN,,,7,,,724,
9/1/11,TANGISON,1,41,FLIN,,,7,,,724,
9/1/11,TANGISON,1,37,FLIN,,,7,,,724,
9/1/11,TANGISON,1,36,FLIN,,,7,,,724,
9/1/11,TANGISON,1,34,FLIN,,,7,,,724,
9/1/11,TANGISON,1,29,FLIN,,,7,,,724,
9/1/11,TANGISON,1,28,FLIN,,,7,,,724,
9/1/11,TANGISON,1,27,FLIN,,,7,,,724,
9/1/11,TANGISON,1,7,FLIN,,,7,,,724,
9/1/11,TANGISON,2,40,FLIN,,,7,,,724,
9/1/11,TANGISON,2,39,FLIN,,,7,,,724,
9/1/11,TANGISON,2,38,FLIN,,,7,,,724,
9/1/11,TANGISON,2,36,FLIN,,,7,,,724,
9/1/11,TANGISON,1,43,FLIN,,,8,,,724,
9/1/11,TANGISON,1,34.4,FLIN,,,8,,,724,
9/1/11,TANGISON,1,32,FLIN,,,8,,,724,
9/1/11,TANGISON,1,31,FLIN,,,8,,,724,
9/1/11,TANGISON,1,28,FLIN,,,8,,,724,
9/1/11,TANGISON,1,5,FLIN,,,8,,,724,
9/1/11,TANGISON,2,37,FLIN,,,8,,,724,
9/1/11,TANGISON,2,4,FLIN,,,8,,,724,
9/1/11,TANGISON,1,6,FLIN,,,9,,,724,
9/1/11,TANGISON,2,5,FLIN,,,9,,,724,
9/1/11,TANGISON,1,42,FLIN,,,11,,,724,
9/1/11,TANGISON,2,6,FLIN,,,11,,,724,
9/1/11,TANGISON,2,5,FLIN,,,11,,,724,
9/1/11,TANGISON,2,3,FLIN,,,11,,,724,
9/1/11,TANGISON,1,43,FLIN,,,12,,,724,
9/1/11,TANGISON,2,38,FLIN,,,12,,,724,
9/1/11,TANGISON,2,4,FLIN,,,12,,,724,
9/1/11,TANGISON,1,8,FLIN,,,13,,,724,
9/1/11,TANGISON,1,7,FLIN,,,13,,,724,
9/1/11,TANGISON,2,39,FLIN,,,13,,,724,
9/1/11,TANGISON,2,11,FLIN,,,14,,,724,
9/1/11,TANGISON,2,12,FLIN,,,15,,,724,
9/1/11,TANGISON,1,24.5,FLIN,,,,,across,724,
9/1/11,TANGISON,1,22.3,FLIN,,,,,across,724,
9/1/11,TANGISON,1,49.8,FLIN,,,,,,724,
9/1/11,TANGISON,1,49.7,FLIN,,,,,,724,
9/1/11,TANGISON,1,47.4,FLIN,,,,,,724,
9/1/11,TANGISON,1,45.9,FLIN,,,,,,724,
9/1/11,TANGISON,1,42,FLIN,,,,,,724,
9/1/11,TANGISON,1,38.7,FLIN,,,,,,724,
9/1/11,TANGISON,1,34.4,FLIN,,,,,,724,
9/1/11,TANGISON,1,34,FLIN,,,,,,724,
9/1/11,TANGISON,1,32.6,FLIN,,,,,,724,
9/1/11,TANGISON,1,32.6,FLIN,,,,,,724,
9/1/11,TANGISON,1,31.2,FLIN,,,,,,724,
9/1/11,TANGISON,1,29.8,FLIN,0.4,,,,,724,
9/1/11,TANGISON,1,28.9,FLIN,,,,,,724,
9/1/11,TANGISON,1,27.6,FLIN,,,,,,724,
9/1/11,TANGISON,1,20.4,FLIN,0.8,,,,,724,
9/1/11,TANGISON,1,16.5,FLIN,,,,,,724,
9/1/11,TANGISON,1,11.9,FLIN,,,,,,724,
9/1/11,TANGISON,1,11,FLIN,,,,,,724,
9/1/11,TANGISON,1,7.7,FLIN,,,,,,724,
9/1/11,TANGISON,1,3.4,FLIN,,,,,,724,
9/1/11,TANGISON,1,2.5,FLIN,,,,,,724,
9/1/11,TANGISON,2,49.1,FLIN,,,,,,724,
9/1/11,TANGISON,2,48.4,FLIN,,,,,,724,
9/1/11,TANGISON,2,48.2,FLIN,,,,,,724,
9/1/11,TANGISON,2,46.1,FLIN,,,,,,724,
9/1/11,TANGISON,2,36.7,FLIN,,,,,,724,
9/1/11,TANGISON,2,36.1,FLIN,,,,,,724,
9/1/11,TANGISON,2,33.6,FLIN,,,,,,724,
9/1/11,TANGISON,2,28.1,FLIN,,,,,,724,
9/1/11,TANGISON,2,26.2,FLIN,,,,,,724,
9/1/11,TANGISON,2,26,FLIN,0.3,,,,,724,
9/1/11,TANGISON,2,26,FLIN,,,,,,724,
9/1/11,TANGISON,2,23.5,FLIN,,,,,,724,
9/1/11,TANGISON,2,22.6,FLIN,,,,,,724,
9/1/11,TANGISON,2,20.4,FLIN,,,,,,724,
9/1/11,TANGISON,2,18.9,FLIN,,,,,,724,
9/1/11,TANGISON,2,16.3,FLIN,,,,,,724,
9/1/11,TANGISON,2,16.1,FLIN,,,,,,724,
9/1/11,TANGISON,2,16.2,FLIN,,,,,,724,
9/1/11,TANGISON,2,13.9,FLIN,,,,,,724,
9/1/11,TANGISON,2,11.5,FLIN,,,,,,724,
9/1/11,TANGISON,2,11.4,FLIN,0.9,,,,,724,
9/1/11,TANGISON,2,9.2,FLIN,,,,,,724,
9/1/11,TANGISON,2,8.5,FLIN,,,,,,724,
9/1/11,TANGISON,2,5.5,FLIN,0.4,,,,,724,
9/1/11,TANGISON,2,5.5,FLIN,,,,,,724,
9/1/11,TANGISON,2,3.3,FLIN,,,,,,724,
9/1/11,TANGISON,2,1.4,FLIN,,,,,,724,
9/1/11,TANGISON,2,6.7,GUMA,,,1,,,11,
9/1/11,TANGISON,1,8.9,GUMA,2.5,,,,FLIN,11,
9/1/11,TANGISON,1,38.5,GUMA,5.8,,,,"FLIN, Jasminum",11,
9/1/11,TANGISON,1,14.5,GUMA,5.5,,,,"FLIN, Jasminum",11,
9/1/11,TANGISON,1,5.8,GUMA,6.5,,,,"Jasminum, FLIN",11,
9/1/11,TANGISON,1,29.4,GUMA,0.6,,,,,11,
9/1/11,TANGISON,1,15.6,GUMA,0.4,,,,,11,
9/1/11,TANGISON,1,12.6,GUMA,1.3,,,,,11,
9/1/11,TANGISON,1,6.8,GUMA,0.3,,,,,11,
9/1/11,TANGISON,2,24,GUMA,1.6,,,,FLIN,11,
9/1/11,TANGISON,2,0.9,GUMA,2.4,,,,Jasminum,11,
9/1/11,TANGISON,1,48.6,HITI,5.5,,,,FLIN,3,
9/1/11,TANGISON,1,46.3,HITI,3,,,,FLIN,3,
9/1/11,TANGISON,1,49.2,HITI,5.7,,,,"FLIN, Colubrina",3,
9/1/11,TANGISON,1,28.4,Jasminum,,,1,,,9,
9/1/11,TANGISON,2,6.7,Jasminum,,,1,,,9,
9/1/11,TANGISON,1,41.9,Jasminum,,,,,,9,
9/1/11,TANGISON,1,41.6,Jasminum,,,,,,9,
9/1/11,TANGISON,1,40.4,Jasminum,,,,,,9,
9/1/11,TANGISON,1,30.7,Jasminum,0.3,,,,,9,
9/1/11,TANGISON,2,27.6,Jasminum,,,,,,9,
9/1/11,TANGISON,2,4.2,Jasminum,,,,,,9,
9/1/11,TANGISON,2,3.6,Jasminum,,,,,,9,
9/1/11,TANGISON,1,48.8,LELE,,,1,,,187,
9/1/11,TANGISON,1,48.6,LELE,,,1,,,187,
9/1/11,TANGISON,1,43.8,LELE,,,1,,,187,
9/1/11,TANGISON,1,38,LELE,,,1,,,187,
9/1/11,TANGISON,1,16,LELE,,,1,,,187,
9/1/11,TANGISON,1,0,LELE,,,1,,,187,
9/1/11,TANGISON,2,37.4,LELE,,,1,,,187,
9/1/11,TANGISON,2,35.9,LELE,,,1,,,187,
9/1/11,TANGISON,2,34.8,LELE,,,1,,,187,
9/1/11,TANGISON,2,33.2,LELE,,,1,,,187,
9/1/11,TANGISON,2,32.5,LELE,,,1,,,187,
9/1/11,TANGISON,2,24.1,LELE,,,1,,,187,
9/1/11,TANGISON,2,22.5,LELE,,,1,,,187,
9/1/11,TANGISON,2,19,LELE,,,1,,,187,
9/1/11,TANGISON,2,17,LELE,,,1,,,187,
9/1/11,TANGISON,2,16.1,LELE,,,1,,,187,
9/1/11,TANGISON,2,10,LELE,,,1,,,187,
9/1/11,TANGISON,2,9.9,LELE,,,1,,,187,
9/1/11,TANGISON,2,9.1,LELE,,,1,,,187,
9/1/11,TANGISON,2,2.4,LELE,,,1,,,187,
9/1/11,TANGISON,2,1.8,LELE,,,1,,,187,
9/1/11,TANGISON,2,0.4,LELE,,,1,,,187,
9/1/11,TANGISON,1,40,LELE,,,2,,,187,
9/1/11,TANGISON,1,39,LELE,,,2,,,187,
9/1/11,TANGISON,1,14.4,LELE,,,2,,,187,
9/1/11,TANGISON,1,13,LELE,,,2,,,187,
9/1/11,TANGISON,1,12.3,LELE,,,2,,,187,
9/1/11,TANGISON,1,12.1,LELE,,,2,,,187,
9/1/11,TANGISON,1,10.5,LELE,,,2,,,187,
9/1/11,TANGISON,1,9.1,LELE,,,2,,,187,
9/1/11,TANGISON,1,7,LELE,,,2,,,187,
9/1/11,TANGISON,1,6,LELE,,,2,,,187,
9/1/11,TANGISON,1,4.2,LELE,,,2,,,187,
9/1/11,TANGISON,1,1,LELE,,,2,,,187,
9/1/11,TANGISON,2,32.8,LELE,,,2,,,187,
9/1/11,TANGISON,2,31.8,LELE,,,2,,,187,
9/1/11,TANGISON,2,23,LELE,,,2,,,187,
9/1/11,TANGISON,2,21,LELE,,,2,,,187,
9/1/11,TANGISON,2,20,LELE,,,2,,,187,
9/1/11,TANGISON,2,19,LELE,,,2,,,187,
9/1/11,TANGISON,2,18,LELE,,,2,,,187,
9/1/11,TANGISON,2,18,LELE,,,2,,,187,
9/1/11,TANGISON,2,15,LELE,,,2,,,187,
9/1/11,TANGISON,2,14,LELE,,,2,,,187,
9/1/11,TANGISON,2,14,LELE,,,2,,,187,
9/1/11,TANGISON,2,13,LELE,,,2,,,187,
9/1/11,TANGISON,2,11,LELE,,,2,,,187,
9/1/11,TANGISON,1,40.5,LELE,,,3,,,187,
9/1/11,TANGISON,1,14,LELE,,,3,,,187,
9/1/11,TANGISON,1,11,LELE,,,3,,,187,
9/1/11,TANGISON,1,10,LELE,,,3,,,187,
9/1/11,TANGISON,1,9,LELE,,,3,,,187,
9/1/11,TANGISON,1,6,LELE,,,3,,,187,
9/1/11,TANGISON,1,5,LELE,,,3,,,187,
9/1/11,TANGISON,1,3,LELE,,,3,,,187,
9/1/11,TANGISON,1,2,LELE,,,3,,,187,
9/1/11,TANGISON,2,37,LELE,,,3,,,187,
