"Date","site","Transect","Distance","plant_spp","height","DBH..cm.","seedlings","Herbivory.","Epiphytes","Species.Counts"
"11/3/2011","nw field",2,"13.2","OCMA","2.6","",NA,"","",57
"11/3/2011","nw field",2,"14","OCMA","1.8","",NA,"","",57
"11/3/2011","nw field",2,"20.9","OCMA","3.7","",NA,"","",57
"11/3/2011","nw field",2,"25.3","OCMA","1.4","",NA,"","",57
"11/3/2011","nw field",2,"26.7","OCMA","1.5","",NA,"","",57
"11/3/2011","nw field",2,"26.3","OCMA","0.4","",NA,"","",57
"11/3/2011","nw field",2,"27","OCMA","1.8","",NA,"","",57
"11/3/2011","nw field",2,"27.7","OCMA","1.8","",NA,"","",57
"11/3/2011","nw field",2,"28.1","OCMA","1.8","",NA,"","",57
"11/3/2011","nw field",2,"28.4","OCMA","1.8","",NA,"","",57
"11/3/2011","nw field",2,"29","OCMA","2.2","",NA,"","",57
"11/3/2011","nw field",2,"29.2","OCMA","2.2","",NA,"","",57
"11/3/2011","nw field",2,"30.1","OCMA","0.7","",NA,"","",57
"11/3/2011","nw field",2,"31","OCMA","0.6","",NA,"","",57
"11/3/2011","nw field",2,"31.3","OCMA","2.3","",NA,"","",57
"11/3/2011","nw field",2,"32.5","OCMA","2","",NA,"","",57
"11/3/2011","nw field",2,"37.1","OCMA","0.7","",NA,"","",57
"11/3/2011","nw field",2,"38.8","OCMA","1.2","",NA,"","",57
"11/3/2011","nw field",2,"39.2","OCMA","2.4","",NA,"","",57
"11/3/2011","nw field",2,"47.4","OCMA","1.7","",NA,"","",57
"11/3/2011","nw field",2,"50","OCMA","2.5","",NA,"","",57
"11-Jul","racetrack",1,"23","OCMA","","",1,"","",2
"11-Jul","racetrack",2,"27","OCMA","1.4","",NA,"","",2
"9/8/2011","sblas",1,"5.7","OCMA","","",2,"","",45
"9/8/2011","sblas",1,"6","OCMA","","",4,"","",45
"9/8/2011","sblas",1,"7","OCMA","","",5,"","",45
"9/8/2011","sblas",1,"1","OCMA","","",5,"","",45
"9/8/2011","sblas",1,"1","OCMA","","",5,"","",45
"9/8/2011","sblas",1,"0","OCMA","","",5,"","",45
"9/8/2011","sblas",1,"2","OCMA","","",6,"","",45
"9/8/2011","sblas",1,"7.9","OCMA","5.1","",NA,"","",45
"9/8/2011","sblas",1,"7.7","OCMA","6.8","",NA,"","",45
"9/8/2011","sblas",1,"6.6","OCMA","0.4","",NA,"","",45
"9/8/2011","sblas",1,"6.2","OCMA","0.3","",NA,"","",45
"9/8/2011","sblas",1,"2.7","OCMA","0.3","",NA,"","",45
"9/8/2011","sblas",1,"2.1","OCMA","0.7","",NA,"","",45
"9/8/2011","sblas",1,"2","OCMA","0.5","",NA,"","",45
"9/8/2011","sblas",1,"1.5","OCMA","0.4","",NA,"","",45
"9/8/2011","sblas",1,"1.4","OCMA","0.6","",NA,"","",45
"9/8/2011","sblas",1,"0.9","OCMA","0.4","",NA,"","",45
"9/8/2011","sblas",1,"0.5","OCMA","0.4","",NA,"","",45
"9/8/2011","sblas",2,"42.9","OCMA","1.2","",NA,"","",45
"9/8/2011","sblas",2,"41.4","OCMA","0.6","",NA,"","",45
"7/19/2011","switchbacks",1,"47.1","OCMA","","",1,"","",5
"7/19/2011","switchbacks",1,"26.5","OCMA","4.5","",NA,"","FLIN",5
"7/19/2011","switchbacks",1,"23.1","OCMA","3.1","",NA,"","",5
"7/19/2011","switchbacks",1,"2.4","OCMA","4.5","",NA,"","",5
"7/19/2011","switchbacks",2,"4.7","OCMA","4.5","",NA,"","",5
"10/5/2011","aafb golf",2,"42.1","OCMA?","","",1,"","",22
"7/19/2011","ritd gate",1,"40.5","PAFO","","",2,"","",1
"11-Jul","ritd grid",2,"20.5","PAFO","","",2,"","",1
"10/5/2011","aafb golf",1,"45.7","PASU","","",1,"","",11
"10/5/2011","aafb golf",1,"45.3","PASU","","",1,"","",11
"10/5/2011","aafb golf",1,"43.6","PASU","","",1,"","",11
"10/5/2011","aafb golf",1,"43.2","PASU","","",1,"","",11
"10/5/2011","aafb golf",1,"39","PASU","","",1,"","",11
"10/5/2011","aafb golf",1,"17.3","PASU","","",1,"","",11
"10/5/2011","aafb golf",1,"15.9","PASU","","",1,"","",11
"10/5/2011","aafb golf",2,"34.3","PASU","","",1,"","",11
"10/5/2011","aafb golf",1,"49.3","PASU","","",NA,"","",11
"10/5/2011","aafb golf",1,"49.2","PASU","","",NA,"","",11
"10/5/2011","aafb golf",2,"33.5","PASU","","",NA,"","",11
"8/24/2011","anao n",2,"11.3","PASU","","",1,"","",2
"8/24/2011","anao n",2,"25.5","PASU","","",NA,"","",2
"7/27/2011","anao s",1,"45.1","PASU","","",1,"","",11
"7/27/2011","anao s",1,"31.5","PASU","","",1,"","",11
"7/27/2011","anao s",1,"26.3","PASU","","",1,"","",11
"7/27/2011","anao s",2,"49.8","PASU","","",1,"","",11
"7/27/2011","anao s",2,"49.6","PASU","","",1,"","",11
"7/27/2011","anao s",2,"49","PASU","","",1,"","",11
"7/27/2011","anao s",2,"43.7","PASU","","",1,"","",11
"7/27/2011","anao s",2,"36.4","PASU","","",1,"","",11
"7/27/2011","anao s",2,"50","PASU","","",NA,"","",11
"7/27/2011","anao s",2,"43.4","PASU","","",NA,"","",11
"7/27/2011","anao s",2,"42.7","PASU","","",NA,"","",11
"8/2/2011","gw",2,"25.4","PASU","","",1,"","",2
"8/2/2011","gw",2,"24.7","PASU","","",1,"","",2
"9/29/2011","hmu",1,"39.4","PASU","","",1,"","",2
"9/29/2011","hmu",1,"44","PASU","","",NA,"","",2
"8/25/2011","nblas",2,"35.2","PASU","","",1,"","",13
"8/25/2011","nblas",2,"34.2","PASU","","",1,"","",13
"8/25/2011","nblas",2,"33.3","PASU","","",1,"","",13
"8/25/2011","nblas",2,"24.3","PASU","","",1,"","",13
"8/25/2011","nblas",2,"19.8","PASU","","",1,"","",13
"8/25/2011","nblas",2,"14.2","PASU","","",1,"","",13
"8/25/2011","nblas",2,"5.1","PASU","","",1,"","",13
"8/25/2011","nblas",2,"1.5","PASU","","",1,"","",13
"8/25/2011","nblas",2,"13.2","PASU","","",3,"","",13
"8/25/2011","nblas",2,"12.2","PASU","","",3,"","",13
"8/25/2011","nblas",2,"35.2","PASU","","",NA,"","",13
"8/25/2011","nblas",2,"27.3","PASU","0.2","",NA,"","",13
"8/25/2011","nblas",2,"25.2","PASU","","",NA,"","",13
"11/3/2011","nw field",1,"36","PASU","","",1,"","",7
"11/3/2011","nw field",1,"33.4","PASU","","",1,"","",7
"11/3/2011","nw field",1,"27","PASU","","",1,"","",7
"11/3/2011","nw field",1,"21.4","PASU","","",1,"","",7
"11/3/2011","nw field",1,"12.9","PASU","","",2,"","",7
"11/3/2011","nw field",1,"43.3","PASU","","",NA,"","",7
"11/3/2011","nw field",2,"15.7","PASU","","",NA,"","",7
"11-Jul","racetrack",1,"18.1","PASU","","",1,"","",8
"11-Jul","racetrack",2,"39.6","PASU","","",1,"","",8
"11-Jul","racetrack",1,"29.5","PASU","","",2,"","",8
"11-Jul","racetrack",1,"27.2","PASU","","",2,"","",8
"11-Jul","racetrack",2,"41","PASU","","",2,"","",8
"11-Jul","racetrack",2,"40","PASU","","",2,"","",8
"11-Jul","racetrack",1,"27.6","PASU","","",NA,"","",8
"11-Jul","racetrack",2,"47.4","PASU","","",NA,"","",8
"7/19/2011","ritd gate",2,"41.9","PASU","","",1,"","",12
"7/19/2011","ritd gate",2,"41.3","PASU","","",1,"","",12
"7/19/2011","ritd gate",2,"43.9","PASU","","",2,"","",12
"7/19/2011","ritd gate",2,"43.3","PASU","","",2,"","",12
"7/19/2011","ritd gate",2,"40.5","PASU","","",2,"","",12
"7/19/2011","ritd gate",2,"40","PASU","","",2,"","",12
"7/19/2011","ritd gate",2,"39","PASU","","",2,"","",12
"7/19/2011","ritd gate",2,"37.6","PASU","","",2,"","",12
"7/19/2011","ritd gate",2,"36.8","PASU","","",2,"","",12
"7/19/2011","ritd gate",2,"35","PASU","","",3,"","",12
"7/19/2011","ritd gate",2,"33","PASU","","",6,"","",12
"7/19/2011","ritd gate",2,"34","PASU","","",7,"","",12
"9/8/2011","sblas",1,"28.7","PASU","","",1,"","",28
"9/8/2011","sblas",1,"4.1","PASU","","",1,"","",28
"9/8/2011","sblas",1,"3.1","PASU","","",1,"","",28
"9/8/2011","sblas",2,"37.6","PASU","","",1,"","",28
"9/8/2011","sblas",2,"20.8","PASU","","",1,"","",28
"9/8/2011","sblas",2,"7.9","PASU","","",1,"","",28
"9/8/2011","sblas",1,"31.5","PASU","","",2,"","",28
"9/8/2011","sblas",1,"30","PASU","","",2,"","",28
"9/8/2011","sblas",1,"29","PASU","","",2,"","",28
"9/8/2011","sblas",1,"28.4","PASU","","",2,"","",28
"9/8/2011","sblas",1,"6.5","PASU","","",2,"","",28
"9/8/2011","sblas",2,"19.2","PASU","","",2,"","",28
"9/8/2011","sblas",1,"35.5","PASU","","",3,"","",28
"9/8/2011","sblas",1,"34.5","PASU","","",3,"","",28
"9/8/2011","sblas",1,"37.4","PASU","","",NA,"","",28
"9/8/2011","sblas",1,"30.2","PASU","0.3","",NA,"","",28
"9/8/2011","sblas",1,"13.3","PASU","","",NA,"","",28
"9/8/2011","sblas",1,"11.7","PASU","","",NA,"","",28
"7/19/2011","switchbacks",1,"45.9","PASU","","",1,"","",21
"7/19/2011","switchbacks",1,"29.4","PASU","","",1,"","",21
"7/19/2011","switchbacks",1,"28","PASU","","",1,"","",21
"7/19/2011","switchbacks",1,"18.7","PASU","","",1,"","",21
"7/19/2011","switchbacks",1,"7.7","PASU","","",1,"","",21
"7/19/2011","switchbacks",1,"7.2","PASU","","",1,"","",21
"7/19/2011","switchbacks",1,"6","PASU","","",1,"","",21
"7/19/2011","switchbacks",2,"45.5","PASU","","",1,"","",21
"7/19/2011","switchbacks",2,"42.4","PASU","","",1,"","",21
"7/19/2011","switchbacks",2,"32.1","PASU","","",1,"","",21
"7/19/2011","switchbacks",2,"30.1","PASU","","",1,"","",21
"7/19/2011","switchbacks",2,"19.3","PASU","","",1,"","",21
"7/19/2011","switchbacks",2,"16","PASU","","",1,"","",21
"7/19/2011","switchbacks",2,"3.9","PASU","","",1,"","",21
"7/19/2011","switchbacks",2,"2.7","PASU","","",1,"","",21
"7/19/2011","switchbacks",2,"46.2","PASU","","",2,"","",21
"7/19/2011","switchbacks",2,"18.8","PASU","","",2,"","",21
"7/19/2011","switchbacks",2,"44.7","PASU","","",NA,"","",21
"7/19/2011","switchbacks",2,"43.9","PASU","0.2","",NA,"","",21
"8/24/2011","anao n",1,"26.7","PATE","1","",NA,"","",10
"8/24/2011","anao n",2,"44.8","PATE","0.2","",NA,"","",10
"8/24/2011","anao n",2,"44.4","PATE","0.3","",NA,"","",10
"8/24/2011","anao n",2,"43.7","PATE","0.1","",NA,"","",10
"8/24/2011","anao n",2,"43.2","PATE","0.2","",NA,"","",10
"8/24/2011","anao n",2,"43","PATE","0.4","",NA,"","",10
"8/24/2011","anao n",2,"42.6","PATE","0.4","",NA,"","",10
"8/24/2011","anao n",2,"41.4","PATE","0.1","",NA,"","",10
"8/24/2011","anao n",2,"37.6","PATE","0.2","",NA,"","",10
"8/24/2011","anao n",2,"34.4","PATE","0.5","",NA,"","",10
"8/25/2011","nblas",1,"46.1","PATE","","",1,"","",17
"8/25/2011","nblas",1,"32.5","PATE","","",1,"","",17
"8/25/2011","nblas",1,"29.8","PATE","","",1,"","",17
"8/25/2011","nblas",1,"29","PATE","","",1,"","",17
"8/25/2011","nblas",1,"23.1","PATE","","",1,"","",17
"8/25/2011","nblas",1,"49","PATE","","",3,"","",17
"8/25/2011","nblas",1,"48","PATE","","",3,"","",17
"8/25/2011","nblas",1,"47","PATE","","",3,"","",17
"8/25/2011","nblas",1,"31","PATE","","",3,"","",17
"8/25/2011","nblas",1,"50","PATE","","",4,"","",17
"8/25/2011","nblas",1,"49","PATE","","",4,"","",17
"8/25/2011","nblas",1,"48","PATE","","",4,"","",17
"8/25/2011","nblas",1,"30","PATE","","",4,"","",17
"8/25/2011","nblas",1,"32.2","PATE","","",6,"","",17
"8/25/2011","nblas",1,"31.2","PATE","","",6,"","",17
"8/25/2011","nblas",1,"49.5","PATE","8.5","",NA,"","Pyrrosia, Asplenium nidus, POSC",17
"8/25/2011","nblas",1,"46.8","PATE","0.4","",NA,"","",17
"11-Jul","racetrack",2,"27","PATE","0.3","",NA,"","",1
"9/8/2011","sblas",2,"10.4","PATE","5.6","",NA,"","",1
"9/1/2011","tangison",1,"35.1","PATE","0.3","",NA,"","FLIN",5
"9/1/2011","tangison",1,"3.4","PATE","6.2","",NA,"","FLIN",5
"9/1/2011","tangison",1,"36.9","PATE","0.2","",NA,"","",5
"9/1/2011","tangison",1,"36.1","PATE","0.1","",NA,"","",5
"9/1/2011","tangison",1,"23.8","PATE","1.2","",NA,"","",5
"11-Jul","racetrack",1,"49","Peperomia","0.2","",NA,"","",22
"11-Jul","racetrack",1,"48.9","Peperomia","0.1","",NA,"","",22
"11-Jul","racetrack",1,"48.9","Peperomia","0.1","",NA,"","",22
"11-Jul","racetrack",1,"48.8","Peperomia","0.2","",NA,"","",22
"11-Jul","racetrack",1,"48","Peperomia","0.1","",NA,"","",22
"11-Jul","racetrack",1,"48","Peperomia","0.1","",NA,"","",22
"11-Jul","racetrack",1,"48","Peperomia","0.1","",NA,"","",22
"11-Jul","racetrack",1,"48","Peperomia","0.1","",NA,"","",22
"11-Jul","racetrack",1,"47","Peperomia","0.1","",NA,"","",22
"11-Jul","racetrack",1,"20","Peperomia","0.1","",NA,"","",22
"11-Jul","racetrack",1,"19.7","Peperomia","0.1","",NA,"","",22
"11-Jul","racetrack",2,"50","Peperomia","0.1","",NA,"","",22
"11-Jul","racetrack",2,"49.2","Peperomia","0.1","",NA,"","",22
"11-Jul","racetrack",2,"47.1","Peperomia","0.1","",NA,"","",22
"11-Jul","racetrack",2,"46.5","Peperomia","0.1","",NA,"","",22
"11-Jul","racetrack",2,"46.5","Peperomia","0.1","",NA,"","",22
"11-Jul","racetrack",2,"44.6","Peperomia","0.1","",NA,"","",22
"11-Jul","racetrack",2,"39.8","Peperomia","0.1","",NA,"","",22
"11-Jul","racetrack",2,"38.5","Peperomia","0.1","",NA,"","",22
"11-Jul","racetrack",2,"33.7","Peperomia","0.1","",NA,"","",22
"11-Jul","racetrack",2,"16","Peperomia","0.05","",NA,"","",22
"11-Jul","racetrack",2,"14.6","Peperomia","0.1","",NA,"","",22
"8/25/2011","nblas",2,"10.9","Phyllanthus","","",1,"","",2
"8/25/2011","nblas",2,"30.2","Phyllanthus","","",2,"","",2
"7/27/2011","anao s",1,"19.9","Phyllanthus","","",4,"","",1
"10/5/2011","aafb golf",1,"24.2","PIGR","9.3","",NA,"","",1
"11-Jul","ritd grid",2,"29.4","PIGR","12","1500",NA,"","Pyrrosia, Jasminum",1
"7/19/2011","switchbacks",1,"15.3","PIGR","10","",NA,"","",1
"10/5/2011","aafb golf",1,"14.8","PIMI","","",NA,"","",1
"11-Jul","ritd grid",1,"44.5","PIMI","creeping","",NA,"","",2
"11-Jul","ritd grid",1,"16.1","PIMI","0.1","",NA,"","",2
"9/8/2011","sblas",2,"48.4","PIMI","","",NA,"","",1
"7/19/2011","switchbacks",2,"46.2","PIMI","0.05","",NA,"","",2
"7/19/2011","switchbacks",2,"41.5","PIMI","","",NA,"","",2
"7/26/2011","gw",1,"40.3","POSC","0.4","",NA,"","",16
"7/26/2011","gw",1,"40.1","POSC","0.2","",NA,"","",16
"7/26/2011","gw",1,"40.1","POSC","0.5","",NA,"","",16
"7/26/2011","gw",1,"39.9","POSC","0.4","",NA,"","",16
"7/26/2011","gw",1,"38.6","POSC","0.3","",NA,"","",16
"7/26/2011","gw",1,"38.1","POSC","","",NA,"","",16
"7/26/2011","gw",1,"36.5","POSC","0.3","",NA,"","",16
"7/26/2011","gw",1,"36.2","POSC","0.5","",NA,"","",16
"7/26/2011","gw",1,"35.7","POSC","0.5","",NA,"","",16
"7/26/2011","gw",1,"35","POSC","0.1","",NA,"","",16
"7/26/2011","gw",1,"35","POSC","0.4","",NA,"","",16
"7/26/2011","gw",1,"33.5","POSC","0.2","",NA,"","",16
"7/26/2011","gw",1,"22.1","POSC","0.3","",NA,"","",16
"7/26/2011","gw",1,"41.2","POSC","0.1","",NA,"","",16
"7/26/2011","gw",1,"41.2","POSC","0.2","",NA,"","",16
"8/2/2011","gw",2,"12.6","POSC","0.2","",NA,"","",16
"7/19/2011","ritd gate",2,"45.1","POSC","0.05","",NA,"","",8
"7/19/2011","ritd gate",2,"41.3","POSC","0.05","",NA,"","",8
"7/19/2011","ritd gate",2,"39","POSC","0.05","",NA,"","",8
"7/19/2011","ritd gate",2,"10","POSC","0.05","",NA,"","",8
"7/19/2011","ritd gate",2,"10","POSC","0.05","",NA,"","",8
"7/19/2011","ritd gate",2,"10","POSC","0.05","",NA,"","",8
"7/19/2011","ritd gate",2,"7.6","POSC","0.05","",NA,"","",8
"7/19/2011","ritd gate",2,"7.6","POSC","0.05","",NA,"","",8
"7/19/2011","switchbacks",2,"16","POSC","","",NA,"","Pyrrosia",7
"7/19/2011","switchbacks",2,"49","POSC","tiny","",NA,"","",7
"7/19/2011","switchbacks",2,"20","POSC","0.1","",NA,"","",7
"7/19/2011","switchbacks",2,"18.8","POSC","0.1","",NA,"","",7
"7/19/2011","switchbacks",2,"17","POSC","0.1","",NA,"","",7
"7/19/2011","switchbacks",2,"17","POSC","0.1","",NA,"","",7
"7/19/2011","switchbacks",2,"17","POSC","0.1","",NA,"","",7
"10/5/2011","aafb golf",1,"47.5","POSC","0.1","",NA,"YES","",13
"10/5/2011","aafb golf",1,"46.2","POSC","0.05","",NA,"","",13
"10/5/2011","aafb golf",1,"45.7","POSC","0.05","",NA,"","",13
"10/5/2011","aafb golf",1,"21.1","POSC","0.1","",NA,"","",13
"10/5/2011","aafb golf",1,"20.7","POSC","0.05","",NA,"","",13
"10/5/2011","aafb golf",2,"36.2","POSC","0.05","",NA,"","",13
"10/5/2011","aafb golf",2,"36.2","POSC","0.05","",NA,"","",13
"10/5/2011","aafb golf",2,"35.4","POSC","0.05","",NA,"","",13
"10/5/2011","aafb golf",2,"35.4","POSC","0.05","",NA,"","",13
"10/5/2011","aafb golf",2,"34.7","POSC","0.05","",NA,"","",13
"10/5/2011","aafb golf",2,"33.6","POSC","0.1","",NA,"","",13
"10/5/2011","aafb golf",2,"33.2","POSC","0.05","",NA,"","",13
"10/5/2011","aafb golf",2,"32","POSC","0.05","",NA,"","",13
"8/24/2011","anao n",1,"46.3","POSC","0.1","",NA,"","",11
"8/24/2011","anao n",1,"45.7","POSC","0.05","",NA,"","",11
"8/24/2011","anao n",1,"44.7","POSC","0.05","",NA,"","",11
"8/24/2011","anao n",1,"41.6","POSC","0.05","",NA,"","",11
"8/24/2011","anao n",1,"41.6","POSC","0.05","",NA,"","",11
"8/24/2011","anao n",1,"33.1","POSC","0.2","",NA,"","",11
"8/24/2011","anao n",1,"29.3","POSC","0.05","",NA,"","",11
"8/24/2011","anao n",2,"18.9","POSC","0.1","",NA,"","",11
"8/24/2011","anao n",2,"18.9","POSC","0.1","",NA,"","",12
"8/24/2011","anao n",2,"12.8","POSC","0.3","",NA,"","",11
"8/24/2011","anao n",2,"12","POSC","0.1","",NA,"","",10
"7/27/2011","anao s",2,"50","POSC","0.4","",NA,"","",17
"7/27/2011","anao s",2,"47.4","POSC","1","",NA,"YES","",17
"7/27/2011","anao s",2,"46.4","POSC","0.5","",NA,"","",17
"7/27/2011","anao s",2,"46.3","POSC","0.7","",NA,"","",17
"7/27/2011","anao s",2,"46","POSC","0.6","",NA,"","",17
"7/27/2011","anao s",2,"45.7","POSC","0.6","",NA,"","",17
"7/27/2011","anao s",2,"45.1","POSC","0.1","",NA,"","",17
"7/27/2011","anao s",2,"45","POSC","0.4","",NA,"","",17
"7/27/2011","anao s",2,"44.3","POSC","0.7","",NA,"","",17
"7/27/2011","anao s",2,"35.5","POSC","0.4","",NA,"","",17
"7/27/2011","anao s",2,"33.5","POSC","0.3","",NA,"","",17
"7/27/2011","anao s",2,"33.3","POSC","0.3","",NA,"","",17
"7/27/2011","anao s",2,"33.2","POSC","0.2","",NA,"","",17
"7/27/2011","anao s",2,"25.4","POSC","0.6","",NA,"","",17
"7/27/2011","anao s",2,"15.5","POSC","0.4","",NA,"","",17
"7/27/2011","anao s",2,"15","POSC","0.4","",NA,"","",17
"7/27/2011","anao s",2,"8","POSC","0.4","",NA,"","",17
"9/29/2011","hmu",1,"40.9","POSC","0.4","",NA,"","",2
"9/29/2011","hmu",1,"36","POSC","0.1","",NA,"","",2
"8/25/2011","nblas",1,"43.4","POSC","0.1","",NA,"","",2
"8/25/2011","nblas",2,"25.6","POSC","0.1","",NA,"","",2
"9/8/2011","sblas",1,"37.9","POSC","0.05","",NA,"","",22
"9/8/2011","sblas",1,"29.7","POSC","0.1","",NA,"","",22
"9/8/2011","sblas",1,"13.1","POSC","0.2","",NA,"","",22
"9/8/2011","sblas",1,"13.1","POSC","0.1","",NA,"","",22
"9/8/2011","sblas",1,"12.8","POSC","0.1","",NA,"","",22
"9/8/2011","sblas",1,"11.9","POSC","0.05","",NA,"","",22
"9/8/2011","sblas",1,"11.4","POSC","0.1","",NA,"","",22
"9/8/2011","sblas",1,"11.3","POSC","0.05","",NA,"","",22
"9/8/2011","sblas",1,"8.8","POSC","0.05","",NA,"","",22
"9/8/2011","sblas",1,"8.6","POSC","0.05","",NA,"","",22
"9/8/2011","sblas",1,"8.6","POSC","0.05","",NA,"","",22
"9/8/2011","sblas",1,"7.3","POSC","0.05","",NA,"","",22
"9/8/2011","sblas",1,"7.3","POSC","0.05","",NA,"","",22
"9/8/2011","sblas",1,"7.3","POSC","0.05","",NA,"","",22
"9/8/2011","sblas",1,"4.3","POSC","0.05","",NA,"","",22
"9/8/2011","sblas",1,"4.3","POSC","0.05","",NA,"","",22
"9/8/2011","sblas",1,"4.3","POSC","0.05","",NA,"","",22
"9/8/2011","sblas",1,"3.8","POSC","0.1","",NA,"","",22
"9/8/2011","sblas",2,"35","POSC","0.05","",NA,"","",22
"9/8/2011","sblas",2,"34.2","POSC","0.05","",NA,"","",22
"9/8/2011","sblas",2,"33","POSC","0.05","",NA,"","",22
"9/8/2011","sblas",2,"31.6","POSC","0.1","",NA,"","",22
"9/1/2011","tangison",1,"43.4","POSC","0.4","",NA,"","",3
"9/1/2011","tangison",2,"40.9","POSC","0.1","",NA,"","",3
"9/1/2011","tangison",2,"11.7","POSC","0.1","",NA,"","",3
"8/24/2011","anao n",2,"12.6","PROB","","",1,"","",2
"8/24/2011","anao n",2,"6.6","PROB","10","",NA,"","Jasminum",2
"7/27/2011","anao s",1,"49.9","PROB","9.5","",NA,"","",2
"7/27/2011","anao s",2,"2.3","PROB","10.5","",NA,"","",2
"7/26/2011","gw",1,"20.1","PROB","10","",NA,"","Asplenium nidus, FLIN, Jasminum",2
"7/26/2011","gw",1,"13.2","PROB","8","",NA,"","FLIN, Pyrrosia",2
"9/29/2011","hmu",2,"31.9","PROB","12","",NA,"","ASNI",2
"9/29/2011","hmu",2,"13.1","PROB","11","",NA,"","",2
"7/19/2011","switchbacks",1,"22","PROB","9","",NA,"","Pyrrosia",1
"9/1/2011","tangison",2,"14","PROB","13","",NA,"","Colubrina, FLIN",1
"8/24/2011","anao n",1,"9.4","PSMA","9","",NA,"","",3
"8/25/2011","nblas",1,"0.3","PSMA","0.2","",NA,"","",2
"8/25/2011","nblas",1,"0.1","PSMA","0.4","",NA,"","",2
"7/19/2011","ritd gate",2,"42.2","PSMA","","",2,"","",9
"7/19/2011","ritd gate",2,"40.5","PSMA","","",3,"","",9
"7/19/2011","ritd gate",2,"40","PSMA","","",3,"","",9
"7/19/2011","ritd gate",2,"41.8","PSMA","","",4,"","",9
"7/19/2011","ritd gate",2,"36.8","PSMA","","",5,"","",9
"11-Jul","ritd grid",1,"22.2","PSMA","","",NA,"","",3
"9/1/2011","tangison",1,"18","PSMA","","",1,"","",23
"9/1/2011","tangison",1,"17","PSMA","","",1,"","",23
"9/1/2011","tangison",1,"16.6","PSMA","","",1,"","",23
"9/1/2011","tangison",1,"15.8","PSMA","","",1,"","",23
"9/1/2011","tangison",1,"6.9","PSMA","","",1,"","",23
"9/1/2011","tangison",1,"17.5","PSMA","","",2,"","",23
"9/1/2011","tangison",1,"27.7","PSMA","","",3,"","",23
"9/1/2011","tangison",1,"16.9","PSMA","","",3,"","",23
"9/1/2011","tangison",1,"27.6","PSMA","0.4","",NA,"","",23
"9/1/2011","tangison",1,"19.3","PSMA","0.8","",NA,"","",23
"9/1/2011","tangison",1,"19","PSMA","0.5","",NA,"","",23
"9/1/2011","tangison",1,"17","PSMA","1.1","",NA,"","",23
"9/1/2011","tangison",1,"16.4","PSMA","1.2","",NA,"","",23
"9/1/2011","tangison",1,"6.9","PSMA","2.3","",NA,"","",23
"9/1/2011","tangison",1,"2.9","PSMA","0.3","",NA,"","",23
"9/1/2011","tangison",1,"2.3","PSMA","2.1","",NA,"","",23
"9/1/2011","tangison",2,"13.3","PSMA","1.1","",NA,"","",23
"9/1/2011","tangison",2,"6.2","PSMA","1.2","",NA,"","",23
"11-Jul","ritd grid",2,"47.7","PSMA/PIGR??","","",1,"","",3
"11-Jul","ritd grid",2,"47.5","PSMA/PIGR??","","",1,"","",3
"8/24/2011","anao n",1,"43.8","PSMA?","","",1,"","",3
"8/24/2011","anao n",1,"45.1","PSMA?","","",2,"","",3
"7/19/2011","ritd gate",2,"43.5","PSMA?","","",1,"","",9
"7/19/2011","ritd gate",2,"39","PSMA?","","",1,"","",9
"7/19/2011","ritd gate",2,"43.2","PSMA?","","",2,"","",9
"7/19/2011","ritd gate",2,"37.7","PSMA?","","",5,"","",9
"8/24/2011","anao n",1,"44.3","Pteris tripartata","1.1","",NA,"","MIMI",3
"8/24/2011","anao n",2,"11.7","Pteris tripartata","0.2","",NA,"","",3
"7/19/2011","ritd gate",2,"39.5","Pteris tripartata","0.3","",NA,"","",2
"7/19/2011","ritd gate",2,"37.4","Pteris tripartata","0.4","",NA,"","",2
"11-Jul","ritd grid",1,"22.4","Pteris tripartata","0.1","",NA,"","",1
"8/24/2011","anao n",1,"36.1","Pyrrosia","0.05","",NA,"","",1
"8/25/2011","nblas",2,"41.8","Pyrrosia","","",NA,"","",1
"11-Jul","racetrack",2,"40.9","Pyrrosia","0.2","",NA,"","",5
"11-Jul","racetrack",2,"39.8","Pyrrosia","0.1","",NA,"","",5
"11-Jul","racetrack",2,"39.3","Pyrrosia","0.1","",NA,"","",5
"9/8/2011","sblas",2,"29.6","Pyrrosia","","",NA,"","",1
"7/19/2011","switchbacks",2,"6.4","Pyrrosia","","",NA,"","",3
"11-Jul","racetrack",2,"16.2","Pyrrosia","0.1","",NA,"","",5
"11-Jul","racetrack",2,"11.2","Pyrrosia","0.1","",NA,"","",5
"7/19/2011","switchbacks",2,"13.9","Pyrrosia","","",NA,"","",3
"7/19/2011","switchbacks",2,"7.5","Pyrrosia","","",NA,"","",3
"8/24/2011","anao n",1,"12.7","TAMO","11","",NA,"","",2
"8/24/2011","anao n",1,"14.1","TAMO/MOCI?","","",1,"","",2
"7/27/2011","anao s",1,"19.4","too small dicot","","",1,"","",1
"7/19/2011","ritd gate",2,"11.5","Trisiropsis","12","",NA,"","Pyrrosia",1
"10/5/2011","aafb golf",2,"39.4","TRTR","","",1,"","",7
"10/5/2011","aafb golf",2,"31","TRTR","","",1,"","",7
"10/5/2011","aafb golf",2,"35.7","TRTR","","",2,"","",7
"10/5/2011","aafb golf",2,"32.7","TRTR","1.2","",NA,"","",7
